opportunity_id,account_id,created_date,expected_close_date,sales_rep,region,industry,segment,lead_source,stage,amount,probability,sales_cycle_days,weighted_pipeline
OPP-224826,ACC-13092,2025-05-20,2025-09-03,Rep 33,Southwest,Manufacturing,Enterprise,Inbound,Proposal,60300,0.56,106,33768.0
OPP-224827,ACC-12291,2024-07-21,2024-10-20,Rep 12,Southeast,Healthcare,Enterprise,Partner,Closed Won,82000,1.0,91,82000.0
OPP-224828,ACC-14753,2024-04-30,2024-05-11,Rep 27,Midwest,Finance,SMB,Referral,Proposal,7300,0.56,11,4088.0
OPP-224829,ACC-13409,2024-06-02,2024-06-27,Rep 35,Southeast,Healthcare,SMB,Inbound,Demo,2300,0.38,25,874.0
OPP-224830,ACC-12418,2023-05-07,2023-07-07,Rep 23,Midwest,Healthcare,SMB,Inbound,Negotiation,6100,0.72,61,4392.0
OPP-224831,ACC-13207,2023-01-14,2023-02-18,Rep 41,Southeast,Real Estate,SMB,Event,Qualified,12600,0.22,35,2772.0
OPP-224832,ACC-13468,2024-06-29,2024-10-23,Rep 33,West,Manufacturing,Enterprise,Partner,Proposal,205800,0.56,116,115248.0
OPP-224833,ACC-13130,2023-12-30,2024-02-11,Rep 4,Southwest,Retail,Mid-Market,Referral,Qualified,17900,0.22,43,3938.0
OPP-224834,ACC-12434,2025-05-25,2025-07-06,Rep 4,Southwest,Software,SMB,Outbound,Closed Lost,13200,0.0,42,0.0
OPP-224835,ACC-12342,2023-06-20,2023-08-24,Rep 39,Northeast,Real Estate,Mid-Market,Event,Demo,64200,0.38,65,24396.0
OPP-224836,ACC-11662,2024-09-27,2024-09-30,Rep 40,Southwest,Education,SMB,Referral,Proposal,18800,0.56,3,10528.0
OPP-224837,ACC-15761,2023-02-24,2023-03-06,Rep 32,Southeast,Education,SMB,Event,Proposal,8700,0.56,10,4872.0
OPP-224838,ACC-14364,2024-04-02,2024-05-05,Rep 27,Southwest,Software,SMB,Paid Search,Negotiation,2300,0.72,33,1656.0
OPP-224839,ACC-14914,2023-12-29,2024-03-13,Rep 35,West,Retail,SMB,Event,Lead,3200,0.08,75,256.0
OPP-224840,ACC-12676,2023-05-23,2023-07-08,Rep 35,West,Real Estate,SMB,Inbound,Proposal,13100,0.56,46,7336.0
OPP-224841,ACC-14971,2023-02-23,2023-03-24,Rep 42,Southeast,Manufacturing,SMB,Outbound,Closed Lost,9500,0.0,29,0.0
OPP-224842,ACC-10864,2024-04-15,2024-06-14,Rep 10,Southeast,Manufacturing,SMB,Partner,Demo,7700,0.38,60,2926.0
OPP-224843,ACC-10021,2024-05-26,2024-06-14,Rep 16,Southeast,Retail,SMB,Partner,Qualified,5100,0.22,19,1122.0
OPP-224844,ACC-15000,2024-01-17,2024-02-04,Rep 35,Midwest,Software,Mid-Market,Inbound,Closed Won,59000,1.0,18,59000.0
OPP-224845,ACC-14989,2024-03-17,2024-06-29,Rep 29,Northeast,Manufacturing,Enterprise,Paid Search,Closed Lost,65100,0.0,104,0.0
OPP-224846,ACC-11848,2023-11-02,2024-01-11,Rep 10,Midwest,Real Estate,Enterprise,Inbound,Proposal,123100,0.56,70,68936.0
OPP-224847,ACC-15733,2024-06-13,2024-07-01,Rep 3,Midwest,Logistics,SMB,Inbound,Lead,9000,0.08,18,720.0
OPP-224848,ACC-11818,2025-01-07,2025-02-16,Rep 22,Southwest,Retail,SMB,Outbound,Closed Lost,5200,0.0,40,0.0
OPP-224849,ACC-11928,2025-05-10,2025-08-05,Rep 34,Southeast,Retail,Mid-Market,Referral,Proposal,38500,0.56,87,21560.0
OPP-224850,ACC-11521,2024-06-23,2024-08-27,Rep 28,Southwest,Education,SMB,Inbound,Closed Won,4700,1.0,65,4700.0
OPP-224851,ACC-11654,2024-08-03,2024-11-04,Rep 7,Southwest,Retail,Enterprise,Partner,Demo,130500,0.38,93,49590.0
OPP-224852,ACC-11668,2023-12-07,2024-01-01,Rep 3,Southeast,Software,SMB,Inbound,Qualified,12600,0.22,25,2772.0
OPP-224853,ACC-11413,2025-05-15,2025-06-16,Rep 13,West,Real Estate,SMB,Inbound,Demo,2900,0.38,32,1102.0
OPP-224854,ACC-10889,2023-01-04,2023-02-20,Rep 37,Northeast,Finance,SMB,Outbound,Qualified,4500,0.22,47,990.0
OPP-224855,ACC-10716,2025-03-11,2025-03-21,Rep 6,Northeast,Finance,SMB,Event,Qualified,4600,0.22,10,1012.0
OPP-224856,ACC-10657,2024-10-03,2024-12-23,Rep 16,Southwest,Software,Mid-Market,Inbound,Closed Won,30600,1.0,81,30600.0
OPP-224857,ACC-10000,2024-04-26,2024-06-13,Rep 6,Midwest,Manufacturing,SMB,Partner,Negotiation,3000,0.72,48,2160.0
OPP-224858,ACC-12505,2025-01-21,2025-04-04,Rep 11,Northeast,Logistics,Mid-Market,Paid Search,Proposal,11000,0.56,73,6160.0
OPP-224859,ACC-13959,2024-06-30,2024-07-31,Rep 16,West,Education,SMB,Event,Closed Lost,4400,0.0,31,0.0
OPP-224860,ACC-12844,2024-05-19,2024-07-01,Rep 39,Southeast,Logistics,SMB,Outbound,Proposal,6500,0.56,43,3640.0
OPP-224861,ACC-10915,2023-02-09,2023-02-28,Rep 3,Northeast,Finance,SMB,Event,Proposal,2800,0.56,19,1568.0
OPP-224862,ACC-10619,2023-01-21,2023-04-04,Rep 10,Southeast,Healthcare,SMB,Outbound,Demo,6900,0.38,73,2622.0
OPP-224863,ACC-10687,2024-05-16,2024-06-22,Rep 13,West,Finance,SMB,Outbound,Closed Lost,6500,0.0,37,0.0
OPP-224864,ACC-14576,2025-01-11,2025-02-02,Rep 28,Southeast,Software,SMB,Referral,Negotiation,6400,0.72,22,4608.0
OPP-224865,ACC-12744,2025-04-29,2025-08-05,Rep 15,Northeast,Manufacturing,Enterprise,Paid Search,Demo,391100,0.38,98,148618.0
OPP-224866,ACC-10553,2025-03-14,2025-05-07,Rep 30,Midwest,Finance,SMB,Inbound,Closed Won,5800,1.0,54,5800.0
OPP-224867,ACC-10927,2024-10-12,2024-10-17,Rep 38,Northeast,Healthcare,SMB,Referral,Qualified,18600,0.22,5,4092.0
OPP-224868,ACC-12915,2023-08-16,2023-08-22,Rep 22,Midwest,Real Estate,SMB,Referral,Demo,5900,0.38,6,2242.0
OPP-224869,ACC-10488,2024-12-05,2025-03-31,Rep 35,Northeast,Logistics,Enterprise,Referral,Negotiation,82200,0.72,116,59184.0
OPP-224870,ACC-12668,2025-02-21,2025-03-07,Rep 38,Midwest,Finance,SMB,Inbound,Proposal,2500,0.56,14,1400.0
OPP-224871,ACC-10834,2023-10-19,2023-11-19,Rep 17,West,Software,Mid-Market,Paid Search,Demo,81500,0.38,31,30970.0
OPP-224872,ACC-13586,2024-11-26,2024-11-29,Rep 6,Southwest,Finance,SMB,Outbound,Qualified,1100,0.22,3,242.0
OPP-224873,ACC-13024,2023-09-23,2023-11-09,Rep 16,West,Software,SMB,Outbound,Proposal,11700,0.56,47,6552.0
OPP-224874,ACC-14222,2024-04-18,2024-07-12,Rep 10,Southeast,Retail,SMB,Inbound,Demo,3800,0.38,85,1444.0
OPP-224875,ACC-15951,2023-12-11,2024-01-04,Rep 39,Midwest,Healthcare,SMB,Inbound,Closed Won,18700,1.0,24,18700.0
OPP-224876,ACC-12183,2024-06-02,2024-09-13,Rep 17,Northeast,Software,Enterprise,Outbound,Demo,169900,0.38,103,64562.0
OPP-224877,ACC-13382,2024-08-18,2024-08-23,Rep 18,Southeast,Logistics,SMB,Partner,Negotiation,2600,0.72,5,1872.0
OPP-224878,ACC-13979,2025-03-05,2025-05-01,Rep 7,Southwest,Healthcare,Mid-Market,Event,Demo,40400,0.38,57,15352.0
OPP-224879,ACC-13024,2024-08-30,2024-10-22,Rep 9,West,Software,SMB,Paid Search,Proposal,13300,0.56,53,7448.0
OPP-224880,ACC-12153,2023-05-18,2023-05-26,Rep 33,West,Logistics,SMB,Event,Proposal,34200,0.56,8,19152.0
OPP-224881,ACC-12375,2024-08-02,2024-09-23,Rep 10,Midwest,Software,SMB,Inbound,Qualified,3300,0.22,52,726.0
OPP-224882,ACC-11218,2025-02-23,2025-05-29,Rep 35,Northeast,Finance,Mid-Market,Inbound,Closed Lost,35800,0.0,95,0.0
OPP-224883,ACC-15896,2024-11-15,2024-12-29,Rep 22,Northeast,Manufacturing,SMB,Event,Qualified,5400,0.22,44,1188.0
OPP-224884,ACC-12822,2025-01-25,2025-02-09,Rep 3,Southeast,Retail,SMB,Partner,Qualified,4700,0.22,15,1034.0
OPP-224885,ACC-13245,2023-06-29,2023-09-10,Rep 31,Midwest,Retail,Mid-Market,Outbound,Negotiation,107300,0.72,73,77256.0
OPP-224886,ACC-13689,2023-10-09,2024-02-07,Rep 39,Southwest,Finance,Enterprise,Outbound,Qualified,47900,0.22,121,10538.0
OPP-224887,ACC-15156,2025-04-11,2025-06-27,Rep 17,West,Education,Enterprise,Event,Qualified,91900,0.22,77,20218.0
OPP-224888,ACC-12474,2023-02-22,2023-05-03,Rep 27,West,Logistics,Mid-Market,Referral,Qualified,26400,0.22,70,5808.0
OPP-224889,ACC-13214,2024-12-21,2024-12-24,Rep 3,Midwest,Finance,SMB,Event,Negotiation,5500,0.72,3,3960.0
OPP-224890,ACC-15221,2024-02-06,2024-03-02,Rep 29,Northeast,Healthcare,Mid-Market,Paid Search,Closed Won,44600,1.0,25,44600.0
OPP-224891,ACC-14594,2025-05-11,2025-07-14,Rep 34,Midwest,Real Estate,Mid-Market,Outbound,Lead,46900,0.08,64,3752.0
OPP-224892,ACC-15803,2023-08-31,2023-10-28,Rep 30,Northeast,Logistics,SMB,Referral,Demo,22500,0.38,58,8550.0
OPP-224893,ACC-14855,2025-04-13,2025-08-05,Rep 3,Southwest,Manufacturing,Enterprise,Partner,Negotiation,104400,0.72,114,75168.0
OPP-224894,ACC-14070,2023-08-21,2023-10-10,Rep 40,Southwest,Finance,SMB,Referral,Closed Won,2500,1.0,50,2500.0
OPP-224895,ACC-12673,2023-07-22,2023-08-25,Rep 39,Midwest,Logistics,Mid-Market,Partner,Demo,37100,0.38,34,14098.0
OPP-224896,ACC-10144,2024-01-30,2024-02-27,Rep 36,Northeast,Retail,SMB,Inbound,Qualified,8300,0.22,28,1826.0
OPP-224897,ACC-14109,2024-05-19,2024-08-21,Rep 27,West,Education,Enterprise,Paid Search,Proposal,189800,0.56,94,106288.0
OPP-224898,ACC-15347,2024-04-14,2024-05-18,Rep 7,Southwest,Healthcare,Mid-Market,Partner,Demo,21200,0.38,34,8056.0
OPP-224899,ACC-15200,2023-06-28,2023-10-11,Rep 10,Southeast,Logistics,Enterprise,Event,Closed Lost,192700,0.0,105,0.0
OPP-224900,ACC-15198,2023-07-18,2023-10-28,Rep 30,Southwest,Education,Mid-Market,Outbound,Qualified,46300,0.22,102,10186.0
OPP-224901,ACC-15550,2023-08-20,2023-10-20,Rep 37,Midwest,Retail,SMB,Outbound,Closed Lost,6000,0.0,61,0.0
OPP-224902,ACC-13243,2023-05-23,2023-06-14,Rep 11,Northeast,Real Estate,SMB,Referral,Negotiation,7200,0.72,22,5184.0
OPP-224903,ACC-12822,2023-02-07,2023-02-27,Rep 14,Southeast,Retail,SMB,Event,Proposal,19500,0.56,20,10920.0
OPP-224904,ACC-13861,2024-10-14,2024-12-18,Rep 4,Southeast,Logistics,Mid-Market,Inbound,Qualified,17400,0.22,65,3828.0
OPP-224905,ACC-10168,2024-04-22,2024-04-25,Rep 24,Midwest,Healthcare,SMB,Referral,Closed Won,9600,1.0,3,9600.0
OPP-224906,ACC-15935,2023-01-24,2023-03-19,Rep 42,Northeast,Logistics,SMB,Inbound,Proposal,17500,0.56,54,9800.0
OPP-224907,ACC-11053,2024-01-07,2024-03-01,Rep 31,Northeast,Retail,Enterprise,Inbound,Negotiation,121100,0.72,54,87192.0
OPP-224908,ACC-10226,2023-02-27,2023-04-17,Rep 9,Southeast,Retail,SMB,Outbound,Negotiation,18300,0.72,49,13176.0
OPP-224909,ACC-12866,2024-03-09,2024-06-04,Rep 28,Southwest,Software,SMB,Referral,Negotiation,5400,0.72,87,3888.0
OPP-224910,ACC-13831,2023-02-11,2023-05-20,Rep 31,Southeast,Software,Mid-Market,Referral,Lead,8500,0.08,98,680.0
OPP-224911,ACC-15861,2025-05-20,2025-08-04,Rep 37,Southwest,Education,Enterprise,Inbound,Demo,167200,0.38,76,63536.0
OPP-224912,ACC-13490,2023-02-07,2023-02-21,Rep 12,Midwest,Logistics,SMB,Inbound,Lead,11600,0.08,14,928.0
OPP-224913,ACC-15820,2024-09-22,2024-10-25,Rep 34,Northeast,Healthcare,SMB,Outbound,Qualified,7700,0.22,33,1694.0
OPP-224914,ACC-14114,2023-02-11,2023-04-05,Rep 30,Midwest,Software,Mid-Market,Outbound,Closed Won,157200,1.0,53,157200.0
OPP-224915,ACC-10341,2024-07-21,2024-08-24,Rep 6,West,Manufacturing,SMB,Event,Negotiation,22400,0.72,34,16128.0
OPP-224916,ACC-11250,2023-06-14,2023-08-08,Rep 6,Midwest,Healthcare,SMB,Inbound,Closed Lost,7100,0.0,55,0.0
OPP-224917,ACC-11202,2024-02-13,2024-03-24,Rep 2,Southwest,Finance,Mid-Market,Paid Search,Closed Lost,30900,0.0,40,0.0
OPP-224918,ACC-12211,2025-05-28,2025-07-26,Rep 20,Southeast,Real Estate,Mid-Market,Event,Demo,12300,0.38,59,4674.0
OPP-224919,ACC-12432,2025-03-20,2025-04-19,Rep 38,Southwest,Real Estate,SMB,Outbound,Qualified,23200,0.22,30,5104.0
OPP-224920,ACC-12910,2023-02-09,2023-03-26,Rep 8,Midwest,Finance,SMB,Referral,Demo,2500,0.38,45,950.0
OPP-224921,ACC-12003,2025-03-22,2025-05-24,Rep 36,Southwest,Logistics,Mid-Market,Referral,Negotiation,33600,0.72,63,24192.0
OPP-224922,ACC-12040,2024-10-26,2024-11-24,Rep 38,Northeast,Manufacturing,SMB,Outbound,Closed Won,64000,1.0,29,64000.0
OPP-224923,ACC-13505,2023-06-17,2023-07-19,Rep 27,West,Finance,SMB,Event,Closed Won,13700,1.0,32,13700.0
OPP-224924,ACC-14385,2025-05-15,2025-06-22,Rep 22,Northeast,Software,Mid-Market,Outbound,Qualified,34000,0.22,38,7480.0
OPP-224925,ACC-14503,2023-02-23,2023-04-15,Rep 3,Southwest,Logistics,Mid-Market,Inbound,Closed Lost,17200,0.0,51,0.0
OPP-224926,ACC-13513,2023-08-24,2023-08-27,Rep 40,Midwest,Manufacturing,SMB,Inbound,Demo,16400,0.38,3,6232.0
OPP-224927,ACC-13502,2024-07-30,2024-10-21,Rep 5,Midwest,Healthcare,Enterprise,Referral,Demo,56700,0.38,83,21546.0
OPP-224928,ACC-12405,2024-01-06,2024-03-06,Rep 25,Midwest,Healthcare,Enterprise,Event,Proposal,122700,0.56,60,68712.0
OPP-224929,ACC-11332,2024-07-13,2024-08-17,Rep 13,West,Software,Mid-Market,Outbound,Qualified,10100,0.22,35,2222.0
OPP-224930,ACC-15331,2025-05-31,2025-06-29,Rep 20,Northeast,Retail,SMB,Inbound,Closed Lost,16100,0.0,29,0.0
OPP-224931,ACC-13307,2023-07-30,2023-09-20,Rep 18,Southwest,Retail,Mid-Market,Event,Proposal,32400,0.56,52,18144.0
OPP-224932,ACC-11735,2024-04-06,2024-06-09,Rep 7,Southwest,Healthcare,Mid-Market,Partner,Closed Won,31600,1.0,64,31600.0
OPP-224933,ACC-12005,2025-04-09,2025-04-17,Rep 8,Midwest,Education,SMB,Event,Negotiation,16300,0.72,8,11736.0
OPP-224934,ACC-13483,2023-08-01,2023-10-05,Rep 21,Southwest,Retail,Enterprise,Referral,Demo,244800,0.38,65,93024.0
OPP-224935,ACC-13972,2024-10-30,2024-12-28,Rep 7,Midwest,Education,SMB,Outbound,Proposal,8800,0.56,59,4928.0
OPP-224936,ACC-14602,2023-07-18,2023-09-06,Rep 38,Southeast,Finance,SMB,Outbound,Lead,9300,0.08,50,744.0
OPP-224937,ACC-12836,2023-12-28,2024-02-25,Rep 39,Northeast,Healthcare,Mid-Market,Inbound,Proposal,108300,0.56,59,60648.0
OPP-224938,ACC-14671,2023-05-31,2023-07-12,Rep 32,Midwest,Retail,SMB,Paid Search,Proposal,10400,0.56,42,5824.0
OPP-224939,ACC-11420,2025-02-05,2025-05-15,Rep 17,Southwest,Logistics,Enterprise,Referral,Qualified,183900,0.22,99,40458.0
OPP-224940,ACC-15616,2024-01-28,2024-04-30,Rep 36,Northeast,Education,Enterprise,Event,Lead,255800,0.08,93,20464.0
OPP-224941,ACC-13292,2023-04-10,2023-05-09,Rep 28,Midwest,Logistics,SMB,Inbound,Negotiation,9800,0.72,29,7056.0
OPP-224942,ACC-12034,2023-06-05,2023-09-05,Rep 1,Southwest,Software,Mid-Market,Referral,Proposal,18500,0.56,92,10360.0
OPP-224943,ACC-14752,2023-06-08,2023-07-16,Rep 28,Southeast,Manufacturing,SMB,Referral,Demo,5700,0.38,38,2166.0
OPP-224944,ACC-15524,2024-06-15,2024-07-30,Rep 33,Southeast,Education,SMB,Inbound,Demo,17400,0.38,45,6612.0
OPP-224945,ACC-12575,2025-06-06,2025-08-13,Rep 14,Southwest,Education,SMB,Outbound,Closed Won,6200,1.0,68,6200.0
OPP-224946,ACC-14870,2024-03-30,2024-05-10,Rep 6,Northeast,Education,SMB,Inbound,Proposal,16200,0.56,41,9072.0
OPP-224947,ACC-13068,2023-12-25,2023-12-28,Rep 31,Southwest,Education,SMB,Paid Search,Demo,11300,0.38,3,4294.0
OPP-224948,ACC-10578,2025-03-17,2025-04-02,Rep 6,Midwest,Software,SMB,Referral,Negotiation,8000,0.72,16,5760.0
OPP-224949,ACC-12776,2025-04-13,2025-06-17,Rep 18,Midwest,Real Estate,Mid-Market,Referral,Closed Lost,33900,0.0,65,0.0
OPP-224950,ACC-15255,2023-01-22,2023-03-02,Rep 26,Southwest,Manufacturing,Mid-Market,Outbound,Demo,89800,0.38,39,34124.0
OPP-224951,ACC-15809,2024-09-11,2024-10-13,Rep 11,Southeast,Healthcare,Mid-Market,Referral,Closed Won,39500,1.0,32,39500.0
OPP-224952,ACC-13637,2025-02-18,2025-04-11,Rep 20,Northeast,Logistics,SMB,Inbound,Closed Won,18900,1.0,52,18900.0
OPP-224953,ACC-15660,2025-05-06,2025-05-10,Rep 32,Southeast,Healthcare,SMB,Outbound,Demo,5900,0.38,4,2242.0
OPP-224954,ACC-10736,2023-05-04,2023-06-24,Rep 8,Northeast,Manufacturing,Mid-Market,Partner,Closed Won,127700,1.0,51,127700.0
OPP-224955,ACC-10714,2023-05-27,2023-08-03,Rep 16,West,Real Estate,Mid-Market,Paid Search,Negotiation,85400,0.72,68,61488.0
OPP-224956,ACC-15136,2023-12-13,2023-12-25,Rep 7,Midwest,Finance,SMB,Paid Search,Negotiation,9300,0.72,12,6696.0
OPP-224957,ACC-15743,2024-04-20,2024-08-01,Rep 15,Northeast,Retail,Enterprise,Referral,Demo,30800,0.38,103,11704.0
OPP-224958,ACC-13433,2023-12-13,2024-05-01,Rep 37,Southwest,Manufacturing,Enterprise,Paid Search,Closed Lost,262200,0.0,140,0.0
OPP-224959,ACC-15029,2023-12-04,2024-01-02,Rep 32,Northeast,Logistics,SMB,Paid Search,Closed Won,2800,1.0,29,2800.0
OPP-224960,ACC-13566,2025-03-29,2025-06-30,Rep 10,Northeast,Healthcare,Mid-Market,Outbound,Proposal,16400,0.56,93,9184.0
OPP-224961,ACC-14246,2023-11-14,2024-01-16,Rep 19,Midwest,Retail,Mid-Market,Outbound,Demo,13700,0.38,63,5206.0
OPP-224962,ACC-15574,2025-02-14,2025-04-10,Rep 39,Southeast,Finance,Mid-Market,Partner,Qualified,88900,0.22,55,19558.0
OPP-224963,ACC-13306,2023-07-17,2023-10-04,Rep 30,Midwest,Logistics,Enterprise,Event,Demo,38700,0.38,79,14706.0
OPP-224964,ACC-14125,2024-02-02,2024-04-08,Rep 42,Southwest,Real Estate,Mid-Market,Inbound,Negotiation,171400,0.72,66,123408.0
OPP-224965,ACC-13466,2023-07-14,2023-09-25,Rep 5,Northeast,Software,Mid-Market,Partner,Closed Won,57800,1.0,73,57800.0
OPP-224966,ACC-12514,2025-01-09,2025-01-16,Rep 13,Southwest,Logistics,SMB,Outbound,Proposal,12600,0.56,7,7056.0
OPP-224967,ACC-14583,2023-03-21,2023-05-09,Rep 4,West,Manufacturing,SMB,Outbound,Closed Won,7300,1.0,49,7300.0
OPP-224968,ACC-10208,2024-07-09,2024-08-07,Rep 24,Southeast,Retail,SMB,Referral,Negotiation,2200,0.72,29,1584.0
OPP-224969,ACC-12526,2024-10-15,2025-01-16,Rep 23,Northeast,Healthcare,Enterprise,Partner,Closed Won,163200,1.0,93,163200.0
OPP-224970,ACC-11317,2024-03-17,2024-04-12,Rep 3,Southwest,Retail,SMB,Event,Qualified,5800,0.22,26,1276.0
OPP-224971,ACC-15010,2023-11-15,2024-01-01,Rep 38,Northeast,Manufacturing,SMB,Outbound,Negotiation,20600,0.72,47,14832.0
OPP-224972,ACC-11554,2024-08-21,2024-10-21,Rep 6,Midwest,Retail,SMB,Event,Negotiation,18000,0.72,61,12960.0
OPP-224973,ACC-14872,2024-05-20,2024-06-24,Rep 26,Southeast,Retail,SMB,Inbound,Lead,16400,0.08,35,1312.0
OPP-224974,ACC-15176,2023-12-21,2024-02-15,Rep 19,Southwest,Retail,Enterprise,Outbound,Proposal,166600,0.56,56,93296.0
OPP-224975,ACC-11892,2024-11-07,2025-01-01,Rep 42,West,Finance,Enterprise,Paid Search,Lead,72600,0.08,55,5808.0
OPP-224976,ACC-15218,2024-09-28,2024-11-13,Rep 20,West,Real Estate,SMB,Event,Demo,22600,0.38,46,8588.0
OPP-224977,ACC-14026,2023-03-12,2023-04-02,Rep 29,Southwest,Finance,SMB,Outbound,Demo,20100,0.38,21,7638.0
OPP-224978,ACC-14361,2024-04-27,2024-07-28,Rep 29,Southwest,Education,Enterprise,Outbound,Proposal,117400,0.56,92,65744.0
OPP-224979,ACC-15164,2024-01-14,2024-04-01,Rep 35,Southwest,Retail,Mid-Market,Outbound,Closed Lost,34600,0.0,78,0.0
OPP-224980,ACC-12796,2023-05-23,2023-08-24,Rep 15,Midwest,Real Estate,Mid-Market,Outbound,Proposal,167500,0.56,93,93800.0
OPP-224981,ACC-12845,2023-04-14,2023-08-08,Rep 28,Northeast,Manufacturing,Mid-Market,Outbound,Demo,30600,0.38,116,11628.0
OPP-224982,ACC-15943,2023-12-07,2024-01-27,Rep 35,West,Retail,SMB,Event,Demo,6600,0.38,51,2508.0
OPP-224983,ACC-15943,2024-03-05,2024-04-21,Rep 18,West,Retail,SMB,Referral,Closed Won,12100,1.0,47,12100.0
OPP-224984,ACC-15936,2024-04-15,2024-05-07,Rep 3,Northeast,Software,Mid-Market,Paid Search,Qualified,13200,0.22,22,2904.0
OPP-224985,ACC-13698,2025-04-17,2025-07-03,Rep 12,Southeast,Software,Enterprise,Partner,Proposal,111000,0.56,77,62160.0
OPP-224986,ACC-10470,2024-03-14,2024-05-15,Rep 2,Midwest,Healthcare,Mid-Market,Partner,Proposal,51500,0.56,62,28840.0
OPP-224987,ACC-11459,2023-03-28,2023-05-13,Rep 28,Northeast,Healthcare,SMB,Inbound,Closed Won,7400,1.0,46,7400.0
OPP-224988,ACC-15639,2024-07-14,2024-09-18,Rep 3,Midwest,Healthcare,SMB,Paid Search,Closed Won,4100,1.0,66,4100.0
OPP-224989,ACC-12795,2023-09-15,2023-12-09,Rep 31,West,Real Estate,Enterprise,Event,Demo,156300,0.38,85,59394.0
OPP-224990,ACC-13794,2025-03-28,2025-04-06,Rep 18,West,Real Estate,SMB,Referral,Closed Lost,10300,0.0,9,0.0
OPP-224991,ACC-10625,2023-07-23,2023-10-30,Rep 27,Southeast,Logistics,Mid-Market,Event,Proposal,57400,0.56,99,32144.0
OPP-224992,ACC-11695,2024-08-19,2024-10-09,Rep 42,Northeast,Retail,Mid-Market,Inbound,Proposal,78100,0.56,51,43736.0
OPP-224993,ACC-13831,2023-10-22,2023-12-21,Rep 25,Southeast,Software,Mid-Market,Outbound,Closed Won,49900,1.0,60,49900.0
OPP-224994,ACC-15727,2024-07-27,2024-09-20,Rep 4,Southwest,Logistics,SMB,Referral,Proposal,3000,0.56,55,1680.0
OPP-224995,ACC-12745,2024-01-06,2024-02-18,Rep 19,Southwest,Healthcare,Mid-Market,Referral,Closed Lost,20200,0.0,43,0.0
OPP-224996,ACC-14671,2025-02-08,2025-03-01,Rep 42,Midwest,Retail,SMB,Outbound,Proposal,10800,0.56,21,6048.0
OPP-224997,ACC-13044,2024-11-20,2025-01-28,Rep 26,West,Finance,Mid-Market,Event,Lead,31300,0.08,69,2504.0
OPP-224998,ACC-12621,2023-08-23,2023-11-19,Rep 22,West,Software,Mid-Market,Inbound,Negotiation,30700,0.72,88,22104.0
OPP-224999,ACC-11607,2024-12-23,2025-03-10,Rep 18,Northeast,Software,Mid-Market,Outbound,Lead,48200,0.08,77,3856.0
OPP-225000,ACC-12326,2025-03-12,2025-05-09,Rep 6,Northeast,Software,Mid-Market,Inbound,Proposal,19500,0.56,58,10920.0
OPP-225001,ACC-14207,2023-11-30,2024-01-23,Rep 16,Southeast,Real Estate,Mid-Market,Inbound,Proposal,64500,0.56,54,36120.0
OPP-225002,ACC-11076,2023-02-16,2023-05-12,Rep 21,Southeast,Finance,Mid-Market,Paid Search,Closed Won,31800,1.0,85,31800.0
OPP-225003,ACC-10804,2023-07-15,2023-09-12,Rep 34,Southwest,Manufacturing,Enterprise,Partner,Qualified,359500,0.22,59,79090.0
OPP-225004,ACC-13559,2024-03-16,2024-04-21,Rep 16,Northeast,Retail,SMB,Inbound,Proposal,9800,0.56,36,5488.0
OPP-225005,ACC-13618,2024-05-06,2024-06-14,Rep 30,West,Logistics,SMB,Inbound,Proposal,11500,0.56,39,6440.0
OPP-225006,ACC-14136,2023-06-19,2023-06-22,Rep 24,Midwest,Finance,SMB,Referral,Lead,6400,0.08,3,512.0
OPP-225007,ACC-15290,2023-08-11,2023-09-22,Rep 39,West,Logistics,SMB,Event,Closed Lost,8100,0.0,42,0.0
OPP-225008,ACC-13813,2024-10-20,2024-11-28,Rep 11,Southwest,Logistics,SMB,Event,Demo,12500,0.38,39,4750.0
OPP-225009,ACC-11898,2025-01-02,2025-01-31,Rep 37,Southwest,Logistics,Mid-Market,Partner,Demo,9000,0.38,29,3420.0
OPP-225010,ACC-11065,2023-03-08,2023-03-11,Rep 20,Midwest,Manufacturing,SMB,Partner,Proposal,46000,0.56,3,25760.0
OPP-225011,ACC-10362,2024-03-21,2024-04-04,Rep 40,Southeast,Software,SMB,Referral,Negotiation,10900,0.72,14,7848.0
OPP-225012,ACC-11237,2024-03-11,2024-03-25,Rep 34,Midwest,Logistics,SMB,Paid Search,Proposal,11100,0.56,14,6216.0
OPP-225013,ACC-15301,2023-12-22,2024-01-13,Rep 5,Northeast,Finance,Mid-Market,Outbound,Proposal,12800,0.56,22,7168.0
OPP-225014,ACC-10406,2023-05-25,2023-08-27,Rep 26,Northeast,Logistics,Enterprise,Event,Negotiation,69000,0.72,94,49680.0
OPP-225015,ACC-14322,2025-03-03,2025-05-29,Rep 32,Southeast,Retail,Enterprise,Inbound,Closed Won,63700,1.0,87,63700.0
OPP-225016,ACC-10213,2023-08-20,2023-09-26,Rep 38,Southwest,Manufacturing,SMB,Inbound,Closed Lost,30300,0.0,37,0.0
OPP-225017,ACC-11921,2023-01-17,2023-02-16,Rep 34,Southwest,Education,Mid-Market,Referral,Proposal,42500,0.56,30,23800.0
OPP-225018,ACC-15035,2025-05-18,2025-07-10,Rep 41,Northeast,Healthcare,SMB,Partner,Closed Lost,3900,0.0,53,0.0
