account_id,account_name,industry,region,segment,employee_count,created_date
ACC-13452,Education Client 3453,Education,Midwest,Enterprise,1150,2024-09-09
ACC-13453,Manufacturing Client 3454,Manufacturing,Midwest,Mid-Market,325,2022-08-18
ACC-13454,Software Client 3455,Software,West,SMB,174,2024-07-17
ACC-13455,Retail Client 3456,Retail,Midwest,SMB,83,2023-06-18
ACC-13456,Software Client 3457,Software,West,SMB,77,2022-09-12
ACC-13457,Real Estate Client 3458,Real Estate,West,SMB,310,2024-10-03
ACC-13458,Software Client 3459,Software,Northeast,SMB,82,2022-02-07
ACC-13459,Finance Client 3460,Finance,Midwest,SMB,122,2022-10-05
ACC-13460,Manufacturing Client 3461,Manufacturing,Southeast,SMB,211,2022-01-20
ACC-13461,Manufacturing Client 3462,Manufacturing,Northeast,SMB,87,2023-09-12
ACC-13462,Healthcare Client 3463,Healthcare,Southwest,SMB,33,2024-09-09
ACC-13463,Healthcare Client 3464,Healthcare,Midwest,Mid-Market,506,2023-10-03
ACC-13464,Software Client 3465,Software,Northeast,Mid-Market,257,2023-02-02
ACC-13465,Software Client 3466,Software,Northeast,Mid-Market,555,2024-11-09
ACC-13466,Software Client 3467,Software,Northeast,Mid-Market,133,2024-01-27
ACC-13467,Retail Client 3468,Retail,Northeast,Mid-Market,826,2022-08-04
ACC-13468,Manufacturing Client 3469,Manufacturing,West,Enterprise,1129,2023-03-27
ACC-13469,Healthcare Client 3470,Healthcare,Northeast,Mid-Market,410,2024-01-27
ACC-13470,Software Client 3471,Software,Midwest,Enterprise,2292,2025-02-02
ACC-13471,Healthcare Client 3472,Healthcare,Southwest,SMB,53,2025-01-13
ACC-13472,Education Client 3473,Education,Midwest,SMB,112,2024-08-05
ACC-13473,Manufacturing Client 3474,Manufacturing,Northeast,Mid-Market,902,2022-12-30
ACC-13474,Finance Client 3475,Finance,West,SMB,91,2024-12-11
ACC-13475,Software Client 3476,Software,Southwest,Mid-Market,237,2022-10-21
ACC-13476,Manufacturing Client 3477,Manufacturing,Southwest,SMB,88,2025-01-09
ACC-13477,Real Estate Client 3478,Real Estate,Northeast,SMB,109,2022-07-12
ACC-13478,Software Client 3479,Software,West,Enterprise,717,2023-01-01
ACC-13479,Software Client 3480,Software,Midwest,Enterprise,1267,2024-05-28
ACC-13480,Education Client 3481,Education,Southwest,SMB,130,2024-04-29
ACC-13481,Manufacturing Client 3482,Manufacturing,Southeast,SMB,138,2023-04-01
ACC-13482,Healthcare Client 3483,Healthcare,West,Mid-Market,604,2022-05-19
ACC-13483,Retail Client 3484,Retail,Southwest,Enterprise,848,2024-03-15
ACC-13484,Education Client 3485,Education,Southeast,Enterprise,1153,2024-08-15
ACC-13485,Real Estate Client 3486,Real Estate,Southwest,SMB,18,2025-01-06
ACC-13486,Real Estate Client 3487,Real Estate,Midwest,SMB,83,2023-07-13
ACC-13487,Retail Client 3488,Retail,Southwest,SMB,45,2022-05-12
ACC-13488,Healthcare Client 3489,Healthcare,Southwest,SMB,47,2023-12-20
ACC-13489,Healthcare Client 3490,Healthcare,Southeast,Mid-Market,487,2022-08-05
ACC-13490,Logistics Client 3491,Logistics,Midwest,SMB,27,2022-12-07
ACC-13491,Education Client 3492,Education,Northeast,SMB,105,2023-10-24
ACC-13492,Logistics Client 3493,Logistics,West,Mid-Market,420,2023-04-14
ACC-13493,Software Client 3494,Software,Southeast,Mid-Market,169,2024-10-29
ACC-13494,Software Client 3495,Software,Southwest,SMB,48,2024-10-09
ACC-13495,Finance Client 3496,Finance,Midwest,Enterprise,1021,2024-10-27
ACC-13496,Retail Client 3497,Retail,Northeast,Mid-Market,132,2023-04-05
ACC-13497,Software Client 3498,Software,Northeast,SMB,74,2022-11-27
ACC-13498,Education Client 3499,Education,Northeast,Mid-Market,177,2024-09-19
ACC-13499,Logistics Client 3500,Logistics,Northeast,SMB,79,2022-08-23
ACC-13500,Logistics Client 3501,Logistics,Northeast,SMB,107,2024-09-24
ACC-13501,Finance Client 3502,Finance,Northeast,Enterprise,2323,2022-05-22
ACC-13502,Healthcare Client 3503,Healthcare,Midwest,Enterprise,1414,2023-03-30
ACC-13503,Retail Client 3504,Retail,Southeast,SMB,378,2024-03-01
ACC-13504,Real Estate Client 3505,Real Estate,Northeast,Mid-Market,141,2025-01-15
ACC-13505,Finance Client 3506,Finance,West,SMB,42,2024-08-04
ACC-13506,Education Client 3507,Education,Midwest,SMB,50,2024-06-18
ACC-13507,Finance Client 3508,Finance,West,Enterprise,3556,2024-06-21
ACC-13508,Education Client 3509,Education,Southeast,Enterprise,755,2024-11-08
ACC-13509,Retail Client 3510,Retail,West,SMB,144,2022-02-24
ACC-13510,Logistics Client 3511,Logistics,Northeast,SMB,71,2023-09-09
ACC-13511,Real Estate Client 3512,Real Estate,Midwest,Mid-Market,350,2024-06-20
ACC-13512,Retail Client 3513,Retail,Southeast,Mid-Market,374,2024-02-20
ACC-13513,Manufacturing Client 3514,Manufacturing,Midwest,SMB,154,2024-12-29
ACC-13514,Real Estate Client 3515,Real Estate,Southwest,SMB,70,2024-10-29
ACC-13515,Education Client 3516,Education,Southeast,Mid-Market,414,2024-05-24
ACC-13516,Retail Client 3517,Retail,West,SMB,120,2022-11-21
ACC-13517,Finance Client 3518,Finance,Southwest,Enterprise,1610,2022-07-11
ACC-13518,Education Client 3519,Education,West,Mid-Market,493,2023-01-31
ACC-13519,Real Estate Client 3520,Real Estate,Southeast,Mid-Market,290,2023-10-29
ACC-13520,Manufacturing Client 3521,Manufacturing,Southwest,Mid-Market,547,2022-01-05
ACC-13521,Healthcare Client 3522,Healthcare,Southeast,Mid-Market,999,2022-01-27
ACC-13522,Software Client 3523,Software,Southeast,Enterprise,2898,2024-09-14
ACC-13523,Education Client 3524,Education,Southwest,SMB,44,2023-04-30
ACC-13524,Healthcare Client 3525,Healthcare,Southwest,Enterprise,1679,2022-11-17
ACC-13525,Real Estate Client 3526,Real Estate,Northeast,Enterprise,2382,2024-09-03
ACC-13526,Retail Client 3527,Retail,Southeast,Enterprise,989,2025-01-10
ACC-13527,Education Client 3528,Education,Southeast,Enterprise,777,2023-03-02
ACC-13528,Finance Client 3529,Finance,Northeast,Mid-Market,383,2023-10-13
ACC-13529,Software Client 3530,Software,Southwest,SMB,36,2022-07-01
ACC-13530,Manufacturing Client 3531,Manufacturing,Northeast,Mid-Market,477,2022-11-04
ACC-13531,Finance Client 3532,Finance,West,Enterprise,1231,2023-06-13
ACC-13532,Retail Client 3533,Retail,Midwest,Mid-Market,221,2023-06-27
ACC-13533,Logistics Client 3534,Logistics,Midwest,Mid-Market,757,2023-08-03
ACC-13534,Education Client 3535,Education,Northeast,Enterprise,689,2024-06-27
ACC-13535,Education Client 3536,Education,Southwest,Mid-Market,327,2022-12-24
ACC-13536,Retail Client 3537,Retail,Midwest,Mid-Market,369,2024-06-15
ACC-13537,Education Client 3538,Education,Southeast,Mid-Market,502,2024-07-22
ACC-13538,Retail Client 3539,Retail,Southeast,SMB,39,2024-04-15
ACC-13539,Real Estate Client 3540,Real Estate,Southwest,SMB,68,2024-03-04
ACC-13540,Education Client 3541,Education,Southwest,Mid-Market,354,2023-06-19
ACC-13541,Finance Client 3542,Finance,Southeast,Mid-Market,494,2024-02-09
ACC-13542,Healthcare Client 3543,Healthcare,Northeast,Enterprise,3716,2024-08-25
ACC-13543,Real Estate Client 3544,Real Estate,Southwest,Enterprise,1575,2024-12-25
ACC-13544,Finance Client 3545,Finance,Northeast,Mid-Market,292,2024-07-16
ACC-13545,Real Estate Client 3546,Real Estate,Southeast,Enterprise,698,2025-02-22
ACC-13546,Finance Client 3547,Finance,Midwest,Enterprise,2663,2023-02-23
ACC-13547,Software Client 3548,Software,Southwest,Mid-Market,141,2024-10-05
ACC-13548,Education Client 3549,Education,Southwest,SMB,56,2022-03-01
ACC-13549,Healthcare Client 3550,Healthcare,Northeast,Enterprise,1144,2024-10-21
ACC-13550,Healthcare Client 3551,Healthcare,Northeast,SMB,29,2022-06-18
ACC-13551,Finance Client 3552,Finance,West,SMB,32,2023-03-21
ACC-13552,Logistics Client 3553,Logistics,Southwest,SMB,129,2022-08-17
ACC-13553,Logistics Client 3554,Logistics,West,SMB,26,2024-09-06
ACC-13554,Healthcare Client 3555,Healthcare,Southeast,Mid-Market,298,2022-12-21
ACC-13555,Real Estate Client 3556,Real Estate,Northeast,Mid-Market,626,2022-12-16
ACC-13556,Logistics Client 3557,Logistics,Southeast,Mid-Market,597,2023-02-14
ACC-13557,Manufacturing Client 3558,Manufacturing,Midwest,Enterprise,1140,2024-05-08
ACC-13558,Finance Client 3559,Finance,Southwest,Enterprise,1035,2023-08-14
ACC-13559,Retail Client 3560,Retail,Northeast,SMB,85,2024-09-24
ACC-13560,Finance Client 3561,Finance,Southwest,SMB,96,2023-01-12
ACC-13561,Retail Client 3562,Retail,Southeast,SMB,173,2022-07-23
ACC-13562,Finance Client 3563,Finance,Midwest,Mid-Market,716,2022-09-29
ACC-13563,Software Client 3564,Software,Southeast,Mid-Market,190,2023-06-28
ACC-13564,Manufacturing Client 3565,Manufacturing,Northeast,Mid-Market,205,2022-04-06
ACC-13565,Healthcare Client 3566,Healthcare,Southwest,SMB,204,2022-11-17
ACC-13566,Healthcare Client 3567,Healthcare,Northeast,Mid-Market,447,2023-08-21
ACC-13567,Education Client 3568,Education,Southwest,SMB,73,2024-03-24
ACC-13568,Real Estate Client 3569,Real Estate,West,SMB,37,2024-08-13
ACC-13569,Manufacturing Client 3570,Manufacturing,Southeast,Mid-Market,392,2023-01-30
ACC-13570,Healthcare Client 3571,Healthcare,West,SMB,60,2022-12-14
ACC-13571,Retail Client 3572,Retail,Southeast,Enterprise,2707,2023-03-19
ACC-13572,Education Client 3573,Education,Midwest,SMB,35,2022-06-14
ACC-13573,Manufacturing Client 3574,Manufacturing,West,SMB,102,2024-05-01
ACC-13574,Retail Client 3575,Retail,Southwest,SMB,55,2022-08-19
ACC-13575,Retail Client 3576,Retail,Southeast,SMB,264,2024-02-19
ACC-13576,Education Client 3577,Education,Southwest,SMB,99,2022-07-24
ACC-13577,Retail Client 3578,Retail,Midwest,Enterprise,2504,2022-05-20
ACC-13578,Finance Client 3579,Finance,Southeast,Mid-Market,459,2024-11-07
ACC-13579,Retail Client 3580,Retail,Southwest,Mid-Market,425,2024-05-23
ACC-13580,Logistics Client 3581,Logistics,Northeast,SMB,71,2024-11-16
ACC-13581,Logistics Client 3582,Logistics,Southeast,SMB,206,2023-06-22
ACC-13582,Software Client 3583,Software,Midwest,Mid-Market,523,2024-04-05
ACC-13583,Retail Client 3584,Retail,Midwest,SMB,47,2023-03-15
ACC-13584,Retail Client 3585,Retail,Southeast,Mid-Market,565,2022-07-23
ACC-13585,Software Client 3586,Software,West,Mid-Market,276,2024-01-15
ACC-13586,Finance Client 3587,Finance,Southwest,SMB,55,2024-07-16
ACC-13587,Education Client 3588,Education,Northeast,SMB,63,2022-10-13
ACC-13588,Logistics Client 3589,Logistics,West,Mid-Market,685,2023-10-20
ACC-13589,Software Client 3590,Software,Northeast,Mid-Market,542,2022-12-24
ACC-13590,Logistics Client 3591,Logistics,Southwest,Enterprise,610,2023-05-24
ACC-13591,Healthcare Client 3592,Healthcare,Northeast,Mid-Market,287,2023-01-14
ACC-13592,Education Client 3593,Education,Northeast,SMB,79,2024-02-03
ACC-13593,Retail Client 3594,Retail,Midwest,Enterprise,751,2024-01-20
ACC-13594,Logistics Client 3595,Logistics,Southeast,SMB,80,2023-05-22
ACC-13595,Software Client 3596,Software,West,Enterprise,1141,2023-10-12
ACC-13596,Finance Client 3597,Finance,Midwest,Enterprise,2366,2023-05-30
ACC-13597,Real Estate Client 3598,Real Estate,West,SMB,89,2024-06-20
ACC-13598,Finance Client 3599,Finance,Northeast,Mid-Market,99,2024-02-08
ACC-13599,Education Client 3600,Education,West,Mid-Market,884,2024-12-01
ACC-13600,Manufacturing Client 3601,Manufacturing,Southwest,Enterprise,548,2022-01-23
ACC-13601,Education Client 3602,Education,Midwest,Enterprise,1818,2022-06-14
ACC-13602,Real Estate Client 3603,Real Estate,Northeast,Enterprise,1380,2025-01-18
ACC-13603,Software Client 3604,Software,West,SMB,87,2024-05-22
ACC-13604,Finance Client 3605,Finance,West,Mid-Market,240,2024-09-15
ACC-13605,Retail Client 3606,Retail,Southeast,Mid-Market,403,2022-03-20
ACC-13606,Education Client 3607,Education,Northeast,SMB,26,2024-08-13
ACC-13607,Finance Client 3608,Finance,Northeast,SMB,53,2022-08-17
ACC-13608,Education Client 3609,Education,West,SMB,68,2023-07-16
ACC-13609,Software Client 3610,Software,Northeast,SMB,46,2024-03-30
ACC-13610,Healthcare Client 3611,Healthcare,Midwest,SMB,39,2023-12-30
ACC-13611,Retail Client 3612,Retail,Midwest,SMB,53,2022-02-21
ACC-13612,Finance Client 3613,Finance,Southwest,Mid-Market,81,2022-06-13
ACC-13613,Logistics Client 3614,Logistics,West,Mid-Market,712,2023-11-13
ACC-13614,Software Client 3615,Software,Midwest,Enterprise,1206,2024-12-06
ACC-13615,Retail Client 3616,Retail,Southwest,SMB,71,2023-09-08
ACC-13616,Healthcare Client 3617,Healthcare,Midwest,Mid-Market,759,2023-01-03
ACC-13617,Finance Client 3618,Finance,Southwest,SMB,104,2023-04-04
ACC-13618,Logistics Client 3619,Logistics,West,SMB,150,2022-03-11
ACC-13619,Finance Client 3620,Finance,Northeast,Mid-Market,350,2023-04-25
ACC-13620,Logistics Client 3621,Logistics,Southeast,SMB,71,2022-06-17
ACC-13621,Education Client 3622,Education,Midwest,Mid-Market,155,2024-11-12
ACC-13622,Real Estate Client 3623,Real Estate,Northeast,Mid-Market,236,2024-04-30
ACC-13623,Manufacturing Client 3624,Manufacturing,Southwest,Mid-Market,347,2022-04-05
ACC-13624,Logistics Client 3625,Logistics,Southwest,Mid-Market,120,2023-06-03
ACC-13625,Real Estate Client 3626,Real Estate,Southeast,SMB,74,2024-08-29
ACC-13626,Software Client 3627,Software,Midwest,Mid-Market,327,2023-04-14
ACC-13627,Logistics Client 3628,Logistics,Southeast,Mid-Market,573,2024-09-24
ACC-13628,Logistics Client 3629,Logistics,Southwest,Mid-Market,194,2023-01-28
ACC-13629,Healthcare Client 3630,Healthcare,West,Enterprise,651,2022-11-25
ACC-13630,Real Estate Client 3631,Real Estate,Southeast,SMB,231,2022-03-10
ACC-13631,Retail Client 3632,Retail,Midwest,Enterprise,823,2024-03-24
ACC-13632,Manufacturing Client 3633,Manufacturing,Southeast,SMB,118,2023-05-29
ACC-13633,Education Client 3634,Education,Southwest,SMB,76,2024-03-24
ACC-13634,Healthcare Client 3635,Healthcare,Northeast,Enterprise,1509,2024-05-13
ACC-13635,Logistics Client 3636,Logistics,Southeast,Mid-Market,170,2024-12-16
ACC-13636,Education Client 3637,Education,Midwest,SMB,128,2023-11-18
ACC-13637,Logistics Client 3638,Logistics,Northeast,SMB,133,2024-08-26
ACC-13638,Education Client 3639,Education,Southwest,Mid-Market,263,2024-11-13
ACC-13639,Healthcare Client 3640,Healthcare,West,Mid-Market,933,2024-05-08
ACC-13640,Software Client 3641,Software,Southwest,SMB,24,2024-04-08
ACC-13641,Logistics Client 3642,Logistics,Southeast,Enterprise,1139,2022-08-03
ACC-13642,Education Client 3643,Education,Midwest,Enterprise,857,2023-09-13
ACC-13643,Education Client 3644,Education,Northeast,SMB,135,2023-01-06
ACC-13644,Healthcare Client 3645,Healthcare,West,Mid-Market,385,2024-07-15
ACC-13645,Logistics Client 3646,Logistics,Midwest,Mid-Market,320,2023-10-14
ACC-13646,Education Client 3647,Education,Midwest,Mid-Market,130,2024-09-03
ACC-13647,Education Client 3648,Education,Southeast,Mid-Market,431,2024-03-23
ACC-13648,Software Client 3649,Software,Southwest,SMB,37,2023-12-02
ACC-13649,Logistics Client 3650,Logistics,Southwest,SMB,23,2024-11-05
ACC-13650,Manufacturing Client 3651,Manufacturing,Midwest,Enterprise,1013,2025-01-11
ACC-13651,Logistics Client 3652,Logistics,West,SMB,53,2023-08-04
ACC-13652,Manufacturing Client 3653,Manufacturing,Northeast,SMB,116,2024-08-13
ACC-13653,Logistics Client 3654,Logistics,Midwest,Mid-Market,492,2022-06-18
ACC-13654,Healthcare Client 3655,Healthcare,Midwest,Mid-Market,239,2024-05-22
ACC-13655,Logistics Client 3656,Logistics,Northeast,Mid-Market,412,2024-08-26
ACC-13656,Education Client 3657,Education,Southeast,Enterprise,1412,2022-06-22
ACC-13657,Logistics Client 3658,Logistics,West,SMB,96,2022-11-28
ACC-13658,Real Estate Client 3659,Real Estate,West,Mid-Market,451,2025-01-06
ACC-13659,Healthcare Client 3660,Healthcare,Southwest,Enterprise,1057,2022-04-27
ACC-13660,Logistics Client 3661,Logistics,Northeast,SMB,75,2024-07-11
ACC-13661,Finance Client 3662,Finance,Southeast,SMB,99,2022-04-03
ACC-13662,Logistics Client 3663,Logistics,Midwest,SMB,135,2024-03-26
ACC-13663,Manufacturing Client 3664,Manufacturing,Southeast,SMB,72,2024-05-15
ACC-13664,Retail Client 3665,Retail,West,Mid-Market,122,2022-03-22
ACC-13665,Real Estate Client 3666,Real Estate,West,Mid-Market,517,2023-09-25
ACC-13666,Manufacturing Client 3667,Manufacturing,Northeast,Mid-Market,483,2023-05-04
ACC-13667,Education Client 3668,Education,Midwest,SMB,55,2023-11-05
ACC-13668,Manufacturing Client 3669,Manufacturing,Southwest,SMB,115,2024-12-02
ACC-13669,Manufacturing Client 3670,Manufacturing,Northeast,SMB,127,2023-04-10
ACC-13670,Healthcare Client 3671,Healthcare,Midwest,Mid-Market,394,2023-05-25
ACC-13671,Finance Client 3672,Finance,Midwest,Mid-Market,205,2023-08-08
ACC-13672,Logistics Client 3673,Logistics,Southwest,Enterprise,823,2022-12-04
ACC-13673,Finance Client 3674,Finance,Southeast,Enterprise,560,2024-03-17
ACC-13674,Real Estate Client 3675,Real Estate,West,SMB,29,2023-10-22
ACC-13675,Manufacturing Client 3676,Manufacturing,Midwest,Mid-Market,688,2024-10-20
ACC-13676,Education Client 3677,Education,Southeast,Mid-Market,231,2022-03-13
ACC-13677,Software Client 3678,Software,Southeast,Enterprise,874,2022-11-07
ACC-13678,Healthcare Client 3679,Healthcare,Southeast,Mid-Market,463,2022-03-22
ACC-13679,Software Client 3680,Software,Northeast,Mid-Market,479,2022-12-10
ACC-13680,Real Estate Client 3681,Real Estate,West,Mid-Market,258,2024-04-18
ACC-13681,Healthcare Client 3682,Healthcare,West,Enterprise,2123,2025-02-22
ACC-13682,Software Client 3683,Software,Southwest,Mid-Market,189,2024-11-13
ACC-13683,Real Estate Client 3684,Real Estate,Midwest,Mid-Market,256,2023-09-24
ACC-13684,Healthcare Client 3685,Healthcare,West,SMB,91,2022-10-22
ACC-13685,Education Client 3686,Education,West,Mid-Market,495,2024-04-27
ACC-13686,Logistics Client 3687,Logistics,Southeast,SMB,66,2022-10-30
ACC-13687,Retail Client 3688,Retail,Northeast,SMB,235,2023-12-27
ACC-13688,Software Client 3689,Software,Southeast,SMB,87,2022-11-12
ACC-13689,Finance Client 3690,Finance,Southwest,Enterprise,2754,2022-08-27
ACC-13690,Logistics Client 3691,Logistics,Northeast,SMB,36,2024-01-25
ACC-13691,Manufacturing Client 3692,Manufacturing,West,Mid-Market,248,2023-11-03
ACC-13692,Finance Client 3693,Finance,West,Enterprise,1771,2022-05-30
ACC-13693,Education Client 3694,Education,West,SMB,42,2024-03-18
ACC-13694,Healthcare Client 3695,Healthcare,West,Enterprise,877,2022-12-09
ACC-13695,Retail Client 3696,Retail,Northeast,SMB,107,2023-01-24
ACC-13696,Manufacturing Client 3697,Manufacturing,Southwest,Enterprise,1555,2022-02-20
ACC-13697,Healthcare Client 3698,Healthcare,Southeast,SMB,38,2024-08-29
ACC-13698,Software Client 3699,Software,Southeast,Enterprise,1068,2024-06-17
ACC-13699,Education Client 3700,Education,Midwest,SMB,128,2023-09-24
ACC-13700,Real Estate Client 3701,Real Estate,Southeast,SMB,67,2025-01-09
ACC-13701,Manufacturing Client 3702,Manufacturing,Midwest,Mid-Market,346,2025-02-19
ACC-13702,Real Estate Client 3703,Real Estate,Midwest,SMB,73,2022-08-28
ACC-13703,Education Client 3704,Education,Midwest,Mid-Market,178,2022-01-20
ACC-13704,Education Client 3705,Education,Southwest,Mid-Market,522,2023-02-19
ACC-13705,Healthcare Client 3706,Healthcare,Northeast,SMB,163,2023-02-24
ACC-13706,Manufacturing Client 3707,Manufacturing,Southeast,SMB,35,2023-10-16
ACC-13707,Manufacturing Client 3708,Manufacturing,Midwest,Mid-Market,592,2024-10-18
ACC-13708,Real Estate Client 3709,Real Estate,Northeast,Mid-Market,397,2022-07-31
ACC-13709,Education Client 3710,Education,Midwest,SMB,170,2022-05-27
ACC-13710,Software Client 3711,Software,Northeast,Mid-Market,115,2024-07-15
ACC-13711,Logistics Client 3712,Logistics,Southeast,Mid-Market,324,2023-09-03
ACC-13712,Healthcare Client 3713,Healthcare,West,Mid-Market,187,2023-07-28
ACC-13713,Real Estate Client 3714,Real Estate,West,SMB,37,2024-12-17
ACC-13714,Finance Client 3715,Finance,Northeast,SMB,46,2024-07-18
ACC-13715,Manufacturing Client 3716,Manufacturing,Northeast,Enterprise,989,2024-06-30
ACC-13716,Real Estate Client 3717,Real Estate,Southeast,SMB,26,2022-11-23
ACC-13717,Retail Client 3718,Retail,Southwest,Mid-Market,372,2024-04-26
ACC-13718,Manufacturing Client 3719,Manufacturing,Midwest,Mid-Market,249,2024-01-21
