activity_id,opportunity_id,activity_type,activity_date,status,owner
TASK-310907,OPP-236609,Contract Review,2024-05-02,Completed,Rep 31
TASK-310908,OPP-230512,Proposal Sent,2023-09-02,Completed,Rep 3
TASK-310909,OPP-245898,Call,2023-04-05,Completed,Rep 1
TASK-310910,OPP-239351,Follow-up,2025-06-25,Completed,Rep 17
TASK-310911,OPP-215446,Email,2023-02-26,Completed,Rep 31
TASK-310912,OPP-241706,Demo,2023-11-24,Completed,Rep 8
TASK-310913,OPP-234159,Email,2023-01-10,Completed,Rep 32
TASK-310914,OPP-245531,Email,2024-06-21,Completed,Rep 4
TASK-310915,OPP-213614,Email,2024-03-30,Completed,Rep 14
TASK-310916,OPP-201539,Call,2023-05-27,Completed,Rep 4
TASK-310917,OPP-240084,Email,2024-09-04,Open,Rep 32
TASK-310918,OPP-242550,Proposal Sent,2023-09-03,Completed,Rep 27
TASK-310919,OPP-208159,Follow-up,2024-02-07,Completed,Rep 10
TASK-310920,OPP-220658,Call,2023-11-08,Completed,Rep 16
TASK-310921,OPP-238036,Email,2024-05-12,Completed,Rep 18
TASK-310922,OPP-238093,Follow-up,2025-02-14,Completed,Rep 8
TASK-310923,OPP-219967,Email,2024-02-18,Completed,Rep 9
TASK-310924,OPP-246902,Email,2024-10-13,Completed,Rep 2
TASK-310925,OPP-204964,Email,2024-05-23,Completed,Rep 24
TASK-310926,OPP-223910,Call,2024-12-10,Completed,Rep 42
TASK-310927,OPP-214116,Follow-up,2024-07-23,Open,Rep 4
TASK-310928,OPP-213902,Email,2023-05-02,Completed,Rep 14
TASK-310929,OPP-242427,Demo,2024-02-15,Completed,Rep 14
TASK-310930,OPP-217146,Email,2024-08-28,Open,Rep 15
TASK-310931,OPP-216869,Email,2024-09-29,Completed,Rep 22
TASK-310932,OPP-200461,Contract Review,2024-09-14,Completed,Rep 18
TASK-310933,OPP-228983,Follow-up,2023-01-11,Completed,Rep 27
TASK-310934,OPP-232577,Call,2025-05-11,Completed,Rep 30
TASK-310935,OPP-207085,Call,2023-08-13,Open,Rep 35
TASK-310936,OPP-212896,Follow-up,2023-08-07,Open,Rep 25
TASK-310937,OPP-249536,Email,2023-02-12,Open,Rep 14
TASK-310938,OPP-221869,Email,2024-02-24,Blocked,Rep 2
TASK-310939,OPP-228363,Call,2024-07-01,Completed,Rep 32
TASK-310940,OPP-238190,Email,2024-02-19,Completed,Rep 3
TASK-310941,OPP-247309,Email,2023-08-13,Completed,Rep 23
TASK-310942,OPP-238500,Follow-up,2024-11-25,Completed,Rep 37
TASK-310943,OPP-239166,Email,2023-11-12,Completed,Rep 2
TASK-310944,OPP-204388,Email,2023-06-10,Completed,Rep 25
TASK-310945,OPP-207039,Email,2023-10-19,Completed,Rep 26
TASK-310946,OPP-220206,Call,2025-05-13,Open,Rep 13
TASK-310947,OPP-221670,Email,2023-08-19,Open,Rep 7
TASK-310948,OPP-224252,Follow-up,2023-04-11,Completed,Rep 41
TASK-310949,OPP-230137,Call,2025-01-20,Completed,Rep 14
TASK-310950,OPP-221315,Call,2024-10-13,Open,Rep 41
TASK-310951,OPP-243836,Call,2024-05-20,Open,Rep 18
TASK-310952,OPP-248136,Call,2024-12-15,Open,Rep 30
TASK-310953,OPP-216559,Email,2023-12-18,Open,Rep 1
TASK-310954,OPP-213459,Call,2023-03-24,Completed,Rep 14
TASK-310955,OPP-240852,Email,2024-12-24,Completed,Rep 22
TASK-310956,OPP-223317,Email,2024-02-12,Completed,Rep 10
TASK-310957,OPP-220711,Email,2024-02-22,Completed,Rep 4
TASK-310958,OPP-201293,Email,2024-07-04,Completed,Rep 37
TASK-310959,OPP-217607,Email,2024-02-25,Completed,Rep 31
TASK-310960,OPP-231260,Email,2023-12-18,Completed,Rep 29
TASK-310961,OPP-242841,Email,2024-06-18,Completed,Rep 27
TASK-310962,OPP-235186,Call,2023-07-26,Completed,Rep 37
TASK-310963,OPP-233236,Call,2023-09-25,Completed,Rep 37
TASK-310964,OPP-229676,Call,2024-06-08,Open,Rep 6
TASK-310965,OPP-205027,Email,2023-08-25,Blocked,Rep 39
TASK-310966,OPP-213057,Email,2025-05-23,Completed,Rep 11
TASK-310967,OPP-213853,Contract Review,2024-03-12,Completed,Rep 16
TASK-310968,OPP-231983,Call,2024-06-13,Completed,Rep 7
TASK-310969,OPP-217291,Email,2024-06-20,Completed,Rep 29
TASK-310970,OPP-201565,Email,2024-04-02,Completed,Rep 33
TASK-310971,OPP-223517,Email,2023-03-30,Completed,Rep 22
TASK-310972,OPP-246258,Contract Review,2025-04-10,Completed,Rep 40
TASK-310973,OPP-208517,Email,2023-04-07,Completed,Rep 16
TASK-310974,OPP-216767,Proposal Sent,2024-01-01,Open,Rep 8
TASK-310975,OPP-240669,Email,2023-02-10,Completed,Rep 10
TASK-310976,OPP-233469,Contract Review,2024-11-24,Open,Rep 37
TASK-310977,OPP-227854,Call,2025-01-08,Completed,Rep 30
TASK-310978,OPP-224653,Email,2023-07-27,Completed,Rep 5
TASK-310979,OPP-203273,Call,2023-09-07,Completed,Rep 9
TASK-310980,OPP-210783,Follow-up,2024-06-02,Completed,Rep 28
TASK-310981,OPP-208563,Call,2024-06-25,Completed,Rep 19
TASK-310982,OPP-224372,Email,2023-12-12,Completed,Rep 23
TASK-310983,OPP-226240,Call,2024-12-20,Open,Rep 9
TASK-310984,OPP-247908,Call,2025-05-25,Completed,Rep 30
TASK-310985,OPP-243703,Follow-up,2024-07-29,Completed,Rep 9
TASK-310986,OPP-207118,Call,2025-01-22,Open,Rep 4
TASK-310987,OPP-244461,Follow-up,2024-09-19,Completed,Rep 37
TASK-310988,OPP-246261,Email,2024-02-05,Open,Rep 30
TASK-310989,OPP-212708,Email,2025-01-19,Blocked,Rep 5
TASK-310990,OPP-244180,Email,2023-07-30,Open,Rep 16
TASK-310991,OPP-240540,Follow-up,2024-04-22,Completed,Rep 35
TASK-310992,OPP-248396,Email,2024-07-19,Completed,Rep 8
TASK-310993,OPP-206347,Proposal Sent,2023-08-29,Open,Rep 4
TASK-310994,OPP-220086,Demo,2023-08-02,Completed,Rep 38
TASK-310995,OPP-227942,Call,2023-06-30,Completed,Rep 4
TASK-310996,OPP-216432,Demo,2023-10-20,Completed,Rep 27
TASK-310997,OPP-202556,Email,2025-04-27,Completed,Rep 39
TASK-310998,OPP-233371,Demo,2023-07-23,Completed,Rep 34
TASK-310999,OPP-218885,Email,2024-01-01,Open,Rep 25
TASK-311000,OPP-206808,Contract Review,2023-11-21,Completed,Rep 22
TASK-311001,OPP-204545,Proposal Sent,2023-12-18,Completed,Rep 15
TASK-311002,OPP-243313,Email,2024-06-24,Completed,Rep 16
TASK-311003,OPP-211119,Follow-up,2025-03-03,Completed,Rep 24
TASK-311004,OPP-220640,Proposal Sent,2024-02-14,Open,Rep 21
TASK-311005,OPP-239175,Follow-up,2025-04-27,Open,Rep 17
TASK-311006,OPP-243794,Email,2025-03-09,Open,Rep 20
TASK-311007,OPP-248736,Proposal Sent,2023-04-04,Completed,Rep 11
TASK-311008,OPP-218134,Email,2024-08-29,Completed,Rep 12
TASK-311009,OPP-210125,Email,2025-06-27,Completed,Rep 33
TASK-311010,OPP-207501,Follow-up,2024-01-10,Completed,Rep 15
TASK-311011,OPP-225862,Email,2024-07-17,Blocked,Rep 9
TASK-311012,OPP-227920,Call,2024-11-25,Completed,Rep 21
TASK-311013,OPP-241246,Email,2024-06-22,Completed,Rep 7
TASK-311014,OPP-213378,Email,2023-02-06,Open,Rep 26
TASK-311015,OPP-238403,Email,2024-05-31,Completed,Rep 29
TASK-311016,OPP-235725,Follow-up,2024-11-07,Open,Rep 28
TASK-311017,OPP-219792,Email,2024-04-01,Completed,Rep 18
TASK-311018,OPP-200727,Demo,2024-06-13,Completed,Rep 42
TASK-311019,OPP-217289,Email,2025-01-20,Completed,Rep 21
TASK-311020,OPP-232680,Email,2023-09-15,Completed,Rep 12
TASK-311021,OPP-230028,Call,2025-02-14,Completed,Rep 21
TASK-311022,OPP-245300,Follow-up,2024-07-15,Completed,Rep 28
TASK-311023,OPP-212635,Email,2024-10-24,Completed,Rep 10
TASK-311024,OPP-203075,Email,2024-05-08,Completed,Rep 31
TASK-311025,OPP-247069,Email,2025-07-02,Completed,Rep 13
TASK-311026,OPP-247881,Proposal Sent,2025-05-05,Completed,Rep 18
TASK-311027,OPP-235874,Demo,2025-05-11,Completed,Rep 9
TASK-311028,OPP-236954,Call,2024-10-27,Completed,Rep 13
TASK-311029,OPP-241015,Demo,2023-01-24,Completed,Rep 11
TASK-311030,OPP-222746,Call,2024-02-14,Completed,Rep 41
TASK-311031,OPP-203199,Contract Review,2025-07-16,Completed,Rep 12
TASK-311032,OPP-223189,Call,2024-10-14,Completed,Rep 26
TASK-311033,OPP-236737,Follow-up,2024-06-07,Completed,Rep 33
TASK-311034,OPP-229781,Call,2024-05-23,Completed,Rep 27
TASK-311035,OPP-227237,Call,2024-01-07,Completed,Rep 27
TASK-311036,OPP-231567,Contract Review,2024-07-18,Completed,Rep 42
TASK-311037,OPP-221997,Email,2023-10-02,Completed,Rep 12
TASK-311038,OPP-247361,Email,2023-08-10,Open,Rep 7
TASK-311039,OPP-211421,Call,2023-09-07,Completed,Rep 27
TASK-311040,OPP-223088,Call,2025-04-25,Completed,Rep 21
TASK-311041,OPP-237195,Demo,2023-11-02,Completed,Rep 39
TASK-311042,OPP-229617,Contract Review,2023-03-15,Completed,Rep 35
TASK-311043,OPP-201953,Follow-up,2025-03-13,Completed,Rep 5
TASK-311044,OPP-235092,Call,2025-03-29,Open,Rep 41
TASK-311045,OPP-227538,Email,2024-08-21,Open,Rep 36
TASK-311046,OPP-217742,Call,2025-04-08,Completed,Rep 23
TASK-311047,OPP-219318,Email,2023-10-20,Completed,Rep 39
TASK-311048,OPP-219667,Follow-up,2023-12-05,Completed,Rep 6
TASK-311049,OPP-227016,Email,2025-03-07,Completed,Rep 4
TASK-311050,OPP-204205,Demo,2023-07-28,Completed,Rep 21
TASK-311051,OPP-238063,Email,2023-02-11,Open,Rep 36
TASK-311052,OPP-207647,Email,2025-01-09,Completed,Rep 2
TASK-311053,OPP-234929,Follow-up,2024-02-13,Completed,Rep 26
TASK-311054,OPP-240786,Call,2025-03-22,Completed,Rep 34
TASK-311055,OPP-206870,Email,2024-05-17,Open,Rep 34
TASK-311056,OPP-236519,Demo,2025-01-18,Completed,Rep 21
TASK-311057,OPP-243203,Email,2024-09-28,Completed,Rep 19
TASK-311058,OPP-246180,Proposal Sent,2023-09-22,Completed,Rep 26
TASK-311059,OPP-238839,Proposal Sent,2024-11-02,Completed,Rep 23
TASK-311060,OPP-249944,Contract Review,2024-07-23,Completed,Rep 30
TASK-311061,OPP-221544,Email,2025-02-02,Completed,Rep 8
TASK-311062,OPP-222030,Demo,2024-11-06,Completed,Rep 20
TASK-311063,OPP-249518,Call,2024-09-11,Open,Rep 36
TASK-311064,OPP-244689,Contract Review,2024-09-30,Completed,Rep 1
TASK-311065,OPP-204139,Call,2025-01-14,Completed,Rep 21
TASK-311066,OPP-226124,Email,2024-08-03,Completed,Rep 32
TASK-311067,OPP-213897,Email,2025-04-26,Completed,Rep 21
TASK-311068,OPP-206276,Email,2024-09-02,Completed,Rep 31
TASK-311069,OPP-248776,Demo,2024-11-18,Completed,Rep 35
TASK-311070,OPP-215963,Demo,2024-04-02,Completed,Rep 21
TASK-311071,OPP-209902,Email,2024-10-03,Open,Rep 3
TASK-311072,OPP-203874,Call,2023-05-07,Completed,Rep 23
TASK-311073,OPP-216476,Email,2025-06-23,Open,Rep 41
TASK-311074,OPP-208071,Demo,2023-01-22,Completed,Rep 28
TASK-311075,OPP-210758,Call,2023-02-05,Completed,Rep 34
TASK-311076,OPP-225336,Email,2023-08-05,Completed,Rep 9
TASK-311077,OPP-235109,Email,2025-07-03,Completed,Rep 2
TASK-311078,OPP-238502,Call,2025-04-01,Completed,Rep 39
TASK-311079,OPP-241617,Call,2025-05-21,Open,Rep 14
TASK-311080,OPP-234794,Call,2024-12-30,Completed,Rep 18
TASK-311081,OPP-219525,Email,2023-09-26,Blocked,Rep 26
TASK-311082,OPP-237024,Email,2023-11-29,Completed,Rep 32
TASK-311083,OPP-206200,Follow-up,2024-02-09,Completed,Rep 40
TASK-311084,OPP-246972,Follow-up,2023-05-14,Completed,Rep 31
TASK-311085,OPP-244131,Call,2024-04-09,Completed,Rep 32
TASK-311086,OPP-236633,Follow-up,2025-06-30,Completed,Rep 27
TASK-311087,OPP-218697,Call,2024-12-03,Completed,Rep 4
TASK-311088,OPP-215205,Call,2024-08-11,Completed,Rep 21
TASK-311089,OPP-228737,Contract Review,2025-06-26,Completed,Rep 17
TASK-311090,OPP-239514,Call,2024-10-17,Open,Rep 18
TASK-311091,OPP-239781,Email,2024-04-20,Completed,Rep 34
TASK-311092,OPP-227084,Proposal Sent,2025-04-01,Completed,Rep 42
TASK-311093,OPP-222806,Call,2025-06-07,Completed,Rep 4
TASK-311094,OPP-228674,Call,2023-05-23,Completed,Rep 29
TASK-311095,OPP-207064,Call,2024-10-30,Completed,Rep 8
TASK-311096,OPP-206237,Demo,2025-02-22,Completed,Rep 31
TASK-311097,OPP-212378,Call,2025-03-13,Completed,Rep 30
TASK-311098,OPP-214355,Contract Review,2023-08-15,Completed,Rep 10
TASK-311099,OPP-204185,Demo,2024-12-24,Completed,Rep 12
TASK-311100,OPP-246880,Call,2025-03-18,Completed,Rep 28
TASK-311101,OPP-228742,Call,2023-11-24,Completed,Rep 15
TASK-311102,OPP-232530,Email,2024-08-05,Completed,Rep 14
TASK-311103,OPP-249178,Proposal Sent,2023-04-27,Completed,Rep 19
TASK-311104,OPP-238753,Proposal Sent,2025-04-22,Completed,Rep 14
TASK-311105,OPP-202233,Call,2023-12-26,Open,Rep 9
TASK-311106,OPP-218927,Email,2023-04-27,Open,Rep 28
TASK-311107,OPP-220029,Follow-up,2023-07-07,Completed,Rep 13
TASK-311108,OPP-209270,Follow-up,2024-10-11,Completed,Rep 4
TASK-311109,OPP-205300,Email,2024-07-09,Completed,Rep 30
TASK-311110,OPP-208397,Email,2024-12-25,Open,Rep 1
TASK-311111,OPP-236804,Email,2025-01-13,Open,Rep 21
TASK-311112,OPP-204326,Call,2024-12-04,Completed,Rep 41
TASK-311113,OPP-238138,Email,2023-04-19,Completed,Rep 21
TASK-311114,OPP-242536,Email,2025-07-17,Completed,Rep 41
TASK-311115,OPP-238997,Email,2023-10-23,Completed,Rep 33
TASK-311116,OPP-243171,Call,2025-01-12,Completed,Rep 39
TASK-311117,OPP-219701,Follow-up,2023-02-05,Completed,Rep 26
TASK-311118,OPP-213550,Proposal Sent,2024-05-18,Completed,Rep 1
TASK-311119,OPP-206797,Proposal Sent,2024-09-09,Completed,Rep 34
TASK-311120,OPP-214914,Contract Review,2023-08-28,Completed,Rep 4
TASK-311121,OPP-235570,Email,2024-02-14,Completed,Rep 30
TASK-311122,OPP-240469,Proposal Sent,2024-01-23,Completed,Rep 7
TASK-311123,OPP-211265,Demo,2023-08-02,Completed,Rep 1
TASK-311124,OPP-202777,Email,2023-04-25,Completed,Rep 5
TASK-311125,OPP-215191,Contract Review,2024-05-28,Completed,Rep 19
TASK-311126,OPP-232612,Email,2024-10-09,Completed,Rep 25
TASK-311127,OPP-210916,Follow-up,2025-03-04,Completed,Rep 10
TASK-311128,OPP-224651,Email,2023-08-29,Completed,Rep 22
TASK-311129,OPP-204220,Email,2023-05-26,Completed,Rep 6
TASK-311130,OPP-201768,Email,2023-06-09,Open,Rep 21
TASK-311131,OPP-244477,Call,2024-02-01,Completed,Rep 12
TASK-311132,OPP-241876,Email,2023-07-12,Open,Rep 11
TASK-311133,OPP-229080,Call,2023-11-14,Completed,Rep 36
TASK-311134,OPP-224169,Contract Review,2023-05-31,Completed,Rep 16
TASK-311135,OPP-216484,Email,2024-08-06,Completed,Rep 17
TASK-311136,OPP-237162,Follow-up,2024-01-05,Completed,Rep 34
TASK-311137,OPP-241842,Call,2023-10-20,Completed,Rep 31
TASK-311138,OPP-201638,Call,2024-07-29,Completed,Rep 36
TASK-311139,OPP-247521,Email,2023-06-04,Completed,Rep 18
TASK-311140,OPP-221776,Contract Review,2023-02-22,Completed,Rep 9
TASK-311141,OPP-204849,Call,2024-02-04,Completed,Rep 31
TASK-311142,OPP-237547,Follow-up,2023-03-20,Completed,Rep 4
TASK-311143,OPP-203630,Email,2023-03-22,Completed,Rep 20
TASK-311144,OPP-207444,Email,2023-09-10,Completed,Rep 26
TASK-311145,OPP-237121,Email,2024-11-04,Completed,Rep 42
TASK-311146,OPP-245898,Follow-up,2023-02-26,Completed,Rep 30
TASK-311147,OPP-234112,Demo,2023-10-29,Completed,Rep 20
TASK-311148,OPP-210234,Demo,2023-05-08,Completed,Rep 25
TASK-311149,OPP-226793,Email,2025-05-28,Completed,Rep 33
TASK-311150,OPP-236378,Demo,2023-08-02,Completed,Rep 15
TASK-311151,OPP-211417,Email,2023-06-08,Completed,Rep 21
TASK-311152,OPP-224842,Call,2024-05-25,Completed,Rep 33
TASK-311153,OPP-216331,Email,2024-10-31,Completed,Rep 36
TASK-311154,OPP-214330,Email,2024-05-03,Completed,Rep 31
TASK-311155,OPP-203882,Call,2025-04-13,Completed,Rep 15
TASK-311156,OPP-234205,Follow-up,2025-04-17,Completed,Rep 9
TASK-311157,OPP-243441,Email,2025-05-06,Open,Rep 16
TASK-311158,OPP-232118,Email,2024-09-28,Completed,Rep 29
TASK-311159,OPP-217732,Follow-up,2024-04-21,Completed,Rep 32
TASK-311160,OPP-214662,Follow-up,2023-02-24,Open,Rep 39
TASK-311161,OPP-249521,Email,2024-02-22,Completed,Rep 11
TASK-311162,OPP-210677,Demo,2023-05-04,Completed,Rep 20
TASK-311163,OPP-203511,Proposal Sent,2025-05-07,Completed,Rep 35
TASK-311164,OPP-235662,Email,2023-08-31,Open,Rep 22
TASK-311165,OPP-225429,Call,2024-08-03,Completed,Rep 42
TASK-311166,OPP-239268,Demo,2023-04-22,Open,Rep 25
TASK-311167,OPP-228037,Proposal Sent,2025-04-15,Completed,Rep 37
TASK-311168,OPP-202335,Call,2025-02-08,Open,Rep 34
TASK-311169,OPP-227434,Follow-up,2023-09-20,Open,Rep 1
TASK-311170,OPP-202518,Call,2023-04-12,Completed,Rep 14
TASK-311171,OPP-237290,Email,2024-08-05,Completed,Rep 12
TASK-311172,OPP-237552,Email,2023-09-19,Completed,Rep 38
TASK-311173,OPP-249606,Email,2024-10-20,Open,Rep 33
TASK-311174,OPP-245442,Email,2023-10-19,Completed,Rep 36
TASK-311175,OPP-206425,Email,2025-04-25,Completed,Rep 18
TASK-311176,OPP-231120,Email,2023-06-15,Completed,Rep 1
TASK-311177,OPP-230776,Email,2023-03-17,Completed,Rep 18
TASK-311178,OPP-211439,Email,2024-05-27,Open,Rep 10
TASK-311179,OPP-216202,Call,2023-11-26,Completed,Rep 16
TASK-311180,OPP-244275,Email,2025-02-26,Completed,Rep 20
TASK-311181,OPP-235047,Email,2024-10-04,Completed,Rep 22
TASK-311182,OPP-244211,Email,2023-12-13,Completed,Rep 39
TASK-311183,OPP-246179,Call,2024-11-19,Completed,Rep 19
TASK-311184,OPP-216148,Email,2025-01-21,Open,Rep 13
TASK-311185,OPP-237921,Call,2024-06-23,Completed,Rep 9
TASK-311186,OPP-215034,Demo,2023-03-28,Completed,Rep 40
TASK-311187,OPP-237092,Call,2023-05-03,Completed,Rep 19
TASK-311188,OPP-222016,Email,2023-07-06,Completed,Rep 38
TASK-311189,OPP-223473,Call,2025-06-02,Completed,Rep 10
TASK-311190,OPP-231366,Call,2024-06-24,Completed,Rep 7
TASK-311191,OPP-218337,Email,2023-09-16,Completed,Rep 17
TASK-311192,OPP-203171,Follow-up,2023-12-22,Open,Rep 22
TASK-311193,OPP-220822,Email,2024-07-09,Open,Rep 6
TASK-311194,OPP-236234,Email,2024-04-26,Open,Rep 24
TASK-311195,OPP-234557,Email,2023-05-02,Completed,Rep 19
TASK-311196,OPP-233100,Demo,2023-10-31,Completed,Rep 10
TASK-311197,OPP-233955,Call,2025-03-29,Completed,Rep 20
TASK-311198,OPP-227090,Call,2025-08-25,Completed,Rep 9
TASK-311199,OPP-243517,Call,2023-08-13,Completed,Rep 3
TASK-311200,OPP-213718,Demo,2025-04-18,Completed,Rep 25
TASK-311201,OPP-249875,Email,2024-08-29,Completed,Rep 4
TASK-311202,OPP-231560,Demo,2024-11-11,Completed,Rep 5
TASK-311203,OPP-242729,Call,2024-09-30,Completed,Rep 35
TASK-311204,OPP-248680,Call,2025-04-28,Completed,Rep 4
TASK-311205,OPP-205996,Email,2023-02-07,Completed,Rep 37
TASK-311206,OPP-216895,Call,2025-03-11,Completed,Rep 16
TASK-311207,OPP-235489,Call,2023-12-18,Open,Rep 13
TASK-311208,OPP-247902,Contract Review,2024-12-03,Completed,Rep 30
TASK-311209,OPP-216554,Email,2023-09-11,Completed,Rep 15
TASK-311210,OPP-212511,Follow-up,2023-10-24,Open,Rep 34
TASK-311211,OPP-241671,Call,2023-07-28,Completed,Rep 32
TASK-311212,OPP-237727,Proposal Sent,2025-07-11,Completed,Rep 2
TASK-311213,OPP-232371,Call,2024-09-18,Completed,Rep 36
TASK-311214,OPP-212733,Email,2024-04-11,Completed,Rep 32
TASK-311215,OPP-222796,Proposal Sent,2023-05-29,Completed,Rep 36
TASK-311216,OPP-208949,Demo,2025-05-28,Completed,Rep 37
TASK-311217,OPP-233672,Call,2024-02-01,Completed,Rep 15
TASK-311218,OPP-215027,Proposal Sent,2025-04-18,Open,Rep 23
TASK-311219,OPP-248930,Call,2023-04-25,Completed,Rep 37
TASK-311220,OPP-208041,Email,2023-11-23,Completed,Rep 29
TASK-311221,OPP-224707,Proposal Sent,2024-09-02,Completed,Rep 32
TASK-311222,OPP-214737,Email,2024-07-29,Completed,Rep 37
TASK-311223,OPP-201197,Contract Review,2024-05-16,Open,Rep 27
TASK-311224,OPP-221141,Follow-up,2025-02-06,Open,Rep 41
TASK-311225,OPP-236117,Call,2023-05-04,Completed,Rep 9
TASK-311226,OPP-238674,Email,2025-05-15,Completed,Rep 24
TASK-311227,OPP-225065,Contract Review,2025-06-20,Completed,Rep 28
TASK-311228,OPP-221231,Call,2024-04-19,Open,Rep 17
TASK-311229,OPP-248487,Contract Review,2023-02-24,Completed,Rep 24
TASK-311230,OPP-243412,Contract Review,2025-05-11,Completed,Rep 18
TASK-311231,OPP-226565,Email,2025-06-06,Open,Rep 23
TASK-311232,OPP-247886,Contract Review,2025-07-25,Completed,Rep 13
TASK-311233,OPP-224911,Call,2025-06-05,Completed,Rep 14
TASK-311234,OPP-230387,Call,2024-10-12,Completed,Rep 17
TASK-311235,OPP-228365,Demo,2024-10-08,Completed,Rep 3
TASK-311236,OPP-224497,Email,2023-08-09,Completed,Rep 42
TASK-311237,OPP-208088,Demo,2025-05-28,Completed,Rep 35
TASK-311238,OPP-200549,Email,2024-04-23,Completed,Rep 39
TASK-311239,OPP-216746,Proposal Sent,2023-07-25,Completed,Rep 30
TASK-311240,OPP-213356,Proposal Sent,2023-11-07,Open,Rep 30
TASK-311241,OPP-247200,Follow-up,2023-12-03,Completed,Rep 31
TASK-311242,OPP-223795,Email,2023-09-01,Open,Rep 24
TASK-311243,OPP-232948,Proposal Sent,2025-05-13,Completed,Rep 36
TASK-311244,OPP-237875,Follow-up,2023-10-17,Completed,Rep 9
TASK-311245,OPP-215142,Call,2024-01-09,Completed,Rep 38
TASK-311246,OPP-200334,Contract Review,2023-08-08,Open,Rep 36
TASK-311247,OPP-226821,Email,2024-09-01,Open,Rep 9
TASK-311248,OPP-241867,Call,2024-10-20,Completed,Rep 12
TASK-311249,OPP-241553,Follow-up,2024-03-16,Completed,Rep 20
TASK-311250,OPP-205794,Proposal Sent,2024-08-10,Open,Rep 27
TASK-311251,OPP-221293,Call,2023-08-14,Completed,Rep 16
TASK-311252,OPP-241187,Call,2024-08-12,Completed,Rep 23
TASK-311253,OPP-212943,Email,2024-10-22,Completed,Rep 17
TASK-311254,OPP-247827,Call,2024-04-15,Completed,Rep 11
TASK-311255,OPP-216646,Demo,2025-03-05,Completed,Rep 35
TASK-311256,OPP-200178,Email,2024-01-03,Completed,Rep 23
TASK-311257,OPP-209318,Call,2024-10-01,Completed,Rep 21
TASK-311258,OPP-234461,Follow-up,2024-05-18,Completed,Rep 6
TASK-311259,OPP-218524,Call,2023-07-29,Open,Rep 34
TASK-311260,OPP-220620,Contract Review,2024-03-27,Completed,Rep 14
TASK-311261,OPP-205249,Email,2023-07-14,Completed,Rep 1
TASK-311262,OPP-213096,Call,2025-03-03,Open,Rep 27
TASK-311263,OPP-234822,Follow-up,2024-07-21,Completed,Rep 35
TASK-311264,OPP-206076,Contract Review,2024-09-18,Completed,Rep 26
TASK-311265,OPP-205499,Demo,2024-02-09,Completed,Rep 38
TASK-311266,OPP-208852,Contract Review,2023-09-26,Completed,Rep 12
TASK-311267,OPP-223305,Call,2024-07-18,Open,Rep 30
TASK-311268,OPP-203041,Email,2024-10-27,Completed,Rep 1
TASK-311269,OPP-210679,Call,2023-08-15,Completed,Rep 34
TASK-311270,OPP-220142,Email,2025-03-13,Open,Rep 35
TASK-311271,OPP-209148,Call,2024-04-11,Completed,Rep 18
TASK-311272,OPP-248503,Contract Review,2024-02-18,Completed,Rep 7
TASK-311273,OPP-206170,Demo,2024-08-14,Completed,Rep 17
TASK-311274,OPP-237577,Proposal Sent,2023-06-25,Completed,Rep 25
TASK-311275,OPP-212894,Demo,2023-02-04,Open,Rep 13
TASK-311276,OPP-224361,Call,2023-10-10,Completed,Rep 4
TASK-311277,OPP-235065,Email,2023-02-09,Completed,Rep 25
TASK-311278,OPP-234542,Proposal Sent,2023-04-19,Completed,Rep 8
TASK-311279,OPP-216623,Proposal Sent,2024-08-16,Completed,Rep 30
TASK-311280,OPP-222996,Email,2024-12-12,Completed,Rep 28
TASK-311281,OPP-230958,Demo,2024-12-17,Open,Rep 14
TASK-311282,OPP-223177,Call,2024-03-15,Completed,Rep 36
TASK-311283,OPP-226101,Email,2023-11-30,Open,Rep 7
TASK-311284,OPP-229590,Proposal Sent,2024-07-20,Completed,Rep 22
TASK-311285,OPP-203250,Follow-up,2024-10-26,Completed,Rep 19
TASK-311286,OPP-247201,Follow-up,2023-11-05,Completed,Rep 39
TASK-311287,OPP-234795,Demo,2024-04-14,Completed,Rep 2
TASK-311288,OPP-213219,Email,2024-05-01,Completed,Rep 26
TASK-311289,OPP-201318,Call,2025-02-12,Open,Rep 2
TASK-311290,OPP-217830,Email,2023-10-30,Completed,Rep 19
TASK-311291,OPP-231599,Demo,2023-11-21,Completed,Rep 41
